id,url,entry_date,title,felt,elapsed_time,distance_in_miles,distance_in_km,description,effort_outof_5,gear,weather,calories,pace_per_mile,pace_per_km
24853657,http://www.dailymile.com/entries/24853657,2013-09-02 15:56:06,San Felasco trails,alright,03:40:00,23.0000,37.0000,"Started early and got in some good miles. Happy to find some TERRAIN. Ran from the south side to the north side and stopped before getting lost. Stuck mostly to the horse trails. There are actually some really nice, rugged single track horse trails on the north side.",3,New Balance Minimus MT00 green,,2725,00:09:33.913043,00:05:56.756757
24887328,http://www.dailymile.com/entries/24887328,2013-09-04 10:41:51,Santa Fe water stop out-and-back,alright,01:21:56,8.7700,14.1000,"Realized I was going to be late so I had to pick it up on the way back home. Feeling the cumulative miles. Out and back splits: 47:32, 34:24",3,Merrell Bare Access,,1003,00:09:20.54732,00:05:48.652482
25683118,http://www.dailymile.com/entries/25683118,2013-10-23 10:31:40,The Daily,good,00:17:30,1.6600,2.7000,,2,Soft Star Moc3,,210,00:10:32.53012,00:06:28.888889
24908207,http://www.dailymile.com/entries/24908207,2013-09-05 12:30:03,training lows,blah,01:53:00,12.0000,19.3000,"After pretty much OD'ing on office doughnuts yesterday, and then staying up late working on my web site, I bailed on my plan for a 4am long run. I am not sure I am enjoying these long slogging miles.",2,Altra Instinct Black,,1399,00:09:25,00:05:51.295337
24951761,http://www.dailymile.com/entries/24951761,2013-09-07 22:06:50,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:42:00,4.0400,6.5000,,2,Soft Star Moc3,,520,00:10:23.762376,00:06:27.692308
24963753,http://www.dailymile.com/entries/24963753,2013-09-08 17:11:16,San Felasco trails south and north sides,alright,04:20:00,26.0000,41.9000,"Ran from the south side of San Felasco to the north side and back. Saw lots of wildlife including feral pigs (with baby piggies!), a gray fox, owl, hawk, and lots of deer. The run included the Sanchez horse trail and Conquistador bike trail. Conquistador is awesome with lots of ups and downs. Refilled water at the north entrance. I am finally starting to know my way around up there! I did take a map with me though (and needed it!). Tested my 50k fueling / fluid plan.",3,Merrell Trail Glove,,3221,00:10:00,00:06:12.315036
24996082,http://www.dailymile.com/entries/24996082,2013-09-10 10:35:21,Brywood to 13th St,alright,00:33:18,3.1900,5.1000,My knee and pinky toe (bashed by a trail tripping incident) felt ok today.,2,Soft Star Moc3,,408,00:10:26.332288,00:06:31.764706
25031805,http://www.dailymile.com/entries/25031805,2013-09-12 11:36:15,morning run,blah,01:48:00,10.8900,17.5000,,2,Altra Instinct Black,,1338,00:09:55.041322,00:06:10.285714
25088250,http://www.dailymile.com/entries/25088250,2013-09-15 21:21:37,Cone Park track,,00:14:00,1.0000,1.6000,The kids did half.,1,,,173,00:14:00,00:08:45
25088276,http://www.dailymile.com/entries/25088276,2013-09-15 21:23:12,Brywood hill loop long edition,alright,00:46:04,5.0900,8.2000,,2,Merrell Bare Access,,569,00:09:03.02554,00:05:37.073171
25150247,http://www.dailymile.com/entries/25150247,2013-09-19 11:40:31,neighborhood hill loops,alright,00:40:00,4.0000,6.4000,,2,Altra Instinct Black,,495,00:10:00,00:06:15
25165567,http://www.dailymile.com/entries/25165567,2013-09-20 10:31:13,The Daily,alright,00:16:33,1.6600,2.7000,,2,Soft Star Moc3,,198,00:09:58.192771,00:06:07.777778
25180115,http://www.dailymile.com/entries/25180115,2013-09-21 13:03:24,Santa Fe water stop out-and-back,blah,01:19:00,8.7700,14.1000,Need more sleep.,3,Merrell Bare Access,,978,00:09:00.478905,00:05:36.170213
25197161,http://www.dailymile.com/entries/25197161,2013-09-22 14:22:29,damp morning,blah,01:49:00,11.6300,18.7000,Meh. Legs sluggish. Even stopped to walk a few times.,3,Altra Instinct Black,,1350,00:09:22.338779,00:05:49.73262
25212477,http://www.dailymile.com/entries/25212477,2013-09-23 10:29:41,Brywood to 13th St,alright,00:32:00,3.1900,5.1000,,2,Merrell Vapor Glove red,,396,00:10:01.880878,00:06:16.470588
25230188,http://www.dailymile.com/entries/25230188,2013-09-24 10:20:23,University Ave 6mi loop,alright,01:00:00,6.2400,10.0000,Very light rain.,2,Merrell Bare Access,,743,00:09:36.923077,00:06:00
27903280,http://www.dailymile.com/entries/27903280,2014-03-22 13:06:50,Glen Springs Rd. Loop,alright,01:00:00,6.1600,9.9000,,2,Merrell Bare Access,,758,00:09:44.415584,00:06:03.636364
25266973,http://www.dailymile.com/entries/25266973,2013-09-26 12:00:44,Track 4 x 1600m,alright,00:25:09,4.0000,6.4000,"It has been a little over a month since my last race (10k) and I have done no track work since. It is amazing how quickly the speed gears get rusty and the anaerobic training fizzles away. My 50k is only a few weeks away!  Splits: 6:03, 6:13, 6:38, 6:15",3,Altra Samson,,309,00:06:17.25,00:03:55.78125
25302774,http://www.dailymile.com/entries/25302774,2013-09-28 19:02:46,San Felasco trails LONG run,good,05:37:00,29.5000,47.5000,"I was getting ready for my LONG run this morning when I turned around to find my youngest daughter sitting there in her running clothes. She said ""I want to run with you!"" How could I say ""no"" to that?  We ran around our neighborhood together in the dark for a little bit before I sat her down with breakfast and then I finished packing up to hit the trails of San Felasco. I ran from the south side hiking trails to the north side horse trails. I explored some of the mountain bike trails such as ""Hidden Rise"". I only saw two groups of riders and otherwise had the north side trails to myself. I am kind of estimating pace and distance, but this was definitely my lifetime longest run ever!   Weather was nice with a breeze and light mist much of the morning. Nature today included a snake that I almost stepped on, I think it was a cottonmouth! Now, two weeks of recovery before my 50k race.",3,New Balance Minimus Trail Zero,,4175,00:11:25.423729,00:07:05.684211
25327305,http://www.dailymile.com/entries/25327305,2013-09-30 10:35:43,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:46:00,4.0400,6.5000,Sore!,2,Merrell Bare Access,,569,00:11:23.168317,00:07:04.615385
25382651,http://www.dailymile.com/entries/25382651,2013-10-03 12:11:58,mixed bag,alright,01:57:00,11.0000,17.7000,"Ran long way to the track and did 2 x 1600m (5:56, 6:20), stopped at the stadium and did 2 x stairs, ran home.",3,Altra Samson,,1449,00:10:38.181818,00:06:36.610169
25397557,http://www.dailymile.com/entries/25397557,2013-10-04 10:25:50,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:43:00,4.0400,6.5000,,2,Soft Star Moc3,,532,00:10:38.613861,00:06:36.923077
25414379,http://www.dailymile.com/entries/25414379,2013-10-05 16:15:13,Glen Springs Rd.,alright,01:25:00,8.6500,13.9000,,3,Merrell Bare Access,,1053,00:09:49.595376,00:06:06.906475
25527313,http://www.dailymile.com/entries/25527313,2013-10-12 20:20:18,John Holmes 50k Trail Run race,good,04:40:31,31.0000,49.9000,"Today's John Holmes 50k Trail Run was my first Ultra race. I got caught up in a pack of runners and ran the first part of the race too fast, but maybe that was ok since the temperature climbed so high later in the day (84 degrees by the end).  Very warm!  I forgot to hit my watch to catch the 7.5 mile lap splits until the last two (1:07, 1:11). Otherwise, I did ok with my race plan and fueling. Won my age group in 4 hours 40 minutes.  Whoo!",5,New Balance Minimus MT00 green,,3468,00:09:02.935484,00:05:37.294589
25558523,http://www.dailymile.com/entries/25558523,2013-10-14 22:48:32,barefoot,alright,00:20:00,1.5000,2.4000,"Still sore, taking it nice and easy.",2,Barefoot,,247,00:13:20,00:08:20
25595539,http://www.dailymile.com/entries/25595539,2013-10-17 11:40:32,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,,00:43:50,4.0400,6.5000,,1,Altra Instinct Black,,532,00:10:50.990099,00:06:44.615385
25619338,http://www.dailymile.com/entries/25619338,2013-10-19 01:43:08,night run,alright,00:29:30,3.0000,4.8000,,2,Mizuno Wave Universe 3,,359,00:09:50,00:06:08.75
25698306,http://www.dailymile.com/entries/25698306,2013-10-24 04:00:00,Chilly!,injured,00:57:30,6.2000,10.0000,"Included a little tempo work. 1.7 miles in 13:18 is 7:49 per mile, not very fast! I don't want to try doing speed yet (post-50k), no idea how long my recovery ought to be. Update: this was the last run prior to the foot pain in my right big toe / met area. No pain during this run but started next day I think.",3,,,706,00:09:16.451613,00:05:45
25799042,http://www.dailymile.com/entries/25799042,2013-10-31 11:42:52,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:42:13,4.0400,6.5000,,2,Altra Instinct 1.5,,520,00:10:26.980198,00:06:29.692308
25826206,http://www.dailymile.com/entries/25826206,2013-11-02 15:36:59,Brywood hills,injured,00:47:54,4.8000,7.7000,Finished my run and all is right with the world... despite the fact that my foot is still gimpy.  It is actually starting to feel a little better each day but I figured I ought to tag the Injured face so I had a record of it.,2,Merrell Bare Access,,582,00:09:58.75,00:06:13.246753
25917259,http://www.dailymile.com/entries/25917259,2013-11-08 13:58:54,cool morning,injured,00:31:00,2.9500,4.7000,Barefoot.,2,Barefoot,,384,00:10:30.508475,00:06:35.744681
25954085,http://www.dailymile.com/entries/25954085,2013-11-11 02:26:32,stairmaster,alright,00:30:00,2.0000,3.2000,,,Merrell Bare Access 2,,371,00:15:00,00:09:22.5
25958350,http://www.dailymile.com/entries/25958350,2013-11-11 13:46:29,short,injured,00:17:55,1.7900,2.9000,,1,Altra The One,,210,00:10:00.558659,00:06:10.689655
26000008,http://www.dailymile.com/entries/26000008,2013-11-14 12:06:36,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,injured,00:41:26,4.0400,6.5000,There is a good chance I have sesamoiditis (as opposed to a stress fracture or metatarsalgia).  Cutting a hole in my insole to relieve the pressure seemed to help. So glad to be able to finish a run.,2,Altra Instinct 1.5,,507,00:10:15.346535,00:06:22.461538
26021049,http://www.dailymile.com/entries/26021049,2013-11-15 22:59:38,rain run,alright,00:42:15,4.2500,6.8000,"Some trail, some sidewalk. Got to break out my VFF due to the rain.",2,VFF Bikila,,520,00:09:56.470588,00:06:12.794118
26045728,http://www.dailymile.com/entries/26045728,2013-11-17 20:50:22,greenway trails,injured,00:41:00,3.2500,5.2000,Painful.,2,Altra Instinct 1.5,,507,00:12:36.923077,00:07:53.076923
26215438,http://www.dailymile.com/entries/26215438,2013-11-30 17:34:33,barefoot,alright,00:35:00,2.8500,4.6000,,1,Barefoot,,433,00:12:16.842105,00:07:36.521739
26255185,http://www.dailymile.com/entries/26255185,2013-12-03 11:23:32,The Daily,good,00:20:00,1.6600,2.7000,,1,Soft Star Moc3,,247,00:12:02.891566,00:07:24.444444
27206942,http://www.dailymile.com/entries/27206942,2014-02-04 11:42:02,The Daily,good,00:16:52,1.6600,2.7000,barefoot,2,Barefoot,,203,00:10:09.638554,00:06:14.814815
26270386,http://www.dailymile.com/entries/26270386,2013-12-04 11:31:25,The Daily,alright,00:18:42,1.6600,2.7000,"First run since the injury where the pain lessened / went away during the run. A couple nights ago I started digging into the ball of my foot with my thumb and felt some stuff move around, so maybe a ligament was unhappy.  There is a whole bunch of ""stuff"" in that area.  http://www.coussins.org/sesamoid23.jpg",1,Soft Star Moc3,,223,00:11:15.903614,00:06:55.555556
26285353,http://www.dailymile.com/entries/26285353,2013-12-05 11:58:59,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:44:36,4.0400,6.5000,,1,Soft Star Moc3,,545,00:11:02.376238,00:06:51.692308
26297689,http://www.dailymile.com/entries/26297689,2013-12-06 11:07:44,The Daily,alright,00:19:38,1.6600,2.7000,,1,Barefoot,,235,00:11:49.638554,00:07:16.296296
26347335,http://www.dailymile.com/entries/26347335,2013-12-10 11:20:37,The Daily,alright,00:19:44,1.6600,2.7000,,1,Barefoot,,235,00:11:53.253012,00:07:18.518519
26359996,http://www.dailymile.com/entries/26359996,2013-12-11 11:24:14,The Daily,good,00:15:04,1.6600,2.7000,"See that happy face?  Felt good. Had another round of self deep tissue massage in my foot last night, again seems to help.",2,Soft Star Moc3,,185,00:09:04.578313,00:05:34.814815
26373204,http://www.dailymile.com/entries/26373204,2013-12-12 12:38:17,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,alright,00:38:00,4.0400,6.5000,,3,Soft Star Moc3,,470,00:09:24.356436,00:05:50.769231
26397394,http://www.dailymile.com/entries/26397394,2013-12-14 15:24:18,barefoot,alright,00:58:16,5.1600,8.3000,Some trail but mostly sidewalk. Barefoot easy. Fighting a headache this morning. Longest run since October.,2,Barefoot,,718,00:11:17.51938,00:07:01.204819
26448088,http://www.dailymile.com/entries/26448088,2013-12-18 11:27:44,warm down,good,00:03:00,0.2500,0.4000,,1,Soft Star Moc3,,37,00:12:00,00:07:30
26448090,http://www.dailymile.com/entries/26448090,2013-12-18 11:28:25,The Daily,good,00:14:55,1.6600,2.7000,,3,Soft Star Moc3,,173,00:08:59.156627,00:05:31.481481
26461723,http://www.dailymile.com/entries/26461723,2013-12-19 12:23:23,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,good,00:39:11,4.0400,6.5000,,2,Soft Star Moc3,,483,00:09:41.930693,00:06:01.692308
26485596,http://www.dailymile.com/entries/26485596,2013-12-21 17:25:27,Harris Branch area,alright,00:37:00,3.6500,5.9000,New shoes. VFF SeeYa LS.  Already got them muddy.  :),1,VFF SeeYa LS,,458,00:10:08.219178,00:06:16.271186
26494619,http://www.dailymile.com/entries/26494619,2013-12-22 15:06:36,Harris Branch area,alright,00:36:36,3.4100,5.5000,,2,Soft Star Moc3,cold,446,00:10:43.98827,00:06:39.272727
26563334,http://www.dailymile.com/entries/26563334,2013-12-28 14:34:47,Harris Branch area,alright,00:48:50,4.8900,7.9000,,2,Soft Star Moc3,cold,594,00:09:59.182004,00:06:10.886076
26875962,http://www.dailymile.com/entries/26875962,2014-01-15 13:34:37,Brywood to NW 31st Blvd ( Glen Springs Rd ) out and back,good,00:28:54,4.0400,6.5000,Hard effort.,4,Merrell Bare Access,,356,00:07:09.207921,00:04:26.769231
26921359,http://www.dailymile.com/entries/26921359,2014-01-18 13:11:46,brisk morning,good,01:22:11,9.1700,14.8000,,3,Inov-8 Bare-X 150,cold,1044,00:08:57.731734,00:05:33.175676
26950517,http://www.dailymile.com/entries/26950517,2014-01-20 00:43:30,Lloyd Clarke Sunday Runday,good,01:27:18,10.1100,16.3000,"Good to catch up with running friends and hear the tales of fabulous race performances, injury recoveries, heroic baby deliveries, and monsoon madness!",3,VFF SeeYa LS,,1107,00:08:38.10089,00:05:21.349693
26956435,http://www.dailymile.com/entries/26956435,2014-01-20 13:39:57,tired legs!,alright,01:20:40,8.1300,13.1000,,2,Altra The One,,1018,00:09:55.325953,00:06:09.465649
27009234,http://www.dailymile.com/entries/27009234,2014-01-23 13:07:44,Long run,good,01:57:36,12.1300,19.5000,,2,Merrell Bare Access,cold,1490,00:09:41.698269,00:06:01.846154
27023413,http://www.dailymile.com/entries/27023413,2014-01-24 11:51:02,easy shake out,,00:30:00,2.6200,4.2000,,1,Soft Star Moc3,cold,382,00:11:27.022901,00:07:08.571429
27044741,http://www.dailymile.com/entries/27044741,2014-01-25 20:57:41,warmup and cooldown,,00:20:00,1.7500,2.8000,,1,Merrell Bare Access 2,,254,00:11:25.714286,00:07:08.571429
28234167,http://www.dailymile.com/entries/28234167,2014-04-12 04:00:00,Beach,alright,00:05:00,0.5000,0.8000,Sprints on the beach (up-slope from the waterline).,3,Barefoot,,63,00:10:00,00:06:15
27045026,http://www.dailymile.com/entries/27045026,2014-01-25 21:16:05,Newnan's Lake 15k race,good,01:04:15,9.3000,15.0000,"Nice cold day for the Newnan's Lake 15k race. My fitness is about where I thought it was (coming back from the foot injury). Today's time was 4 minutes slower than last year which I'm ok with considering how undertrained I am (out of racing shape!). I have done no real speed since August and have averaged less than 10 miles per week since after the 50k in October. Great job to my compadres who I was unable to catch in the last couple miles despite my having a strong finish. Finish Time: 1:04:15.  Splits: 6:49, 7:03, 7:11, 7:16, 6:55, 6:47, 6:45, 6:52, 6:45, 1:52.",5,,cold,815,00:06:54.516129,00:04:17
27063522,http://www.dailymile.com/entries/27063522,2014-01-27 01:02:29,Sunday Runday,good,01:17:38,9.0000,14.5000,Legs a little sore from yesterday's race but otherwise ok. Turnout was a little low this evening!,3,VFF SeeYa LS,,980,00:08:37.555556,00:05:21.241379
